unix_time,frontend_0_100,sent_0_100,vjoy_axis,sim_connect
1778443245.364706,52.564547,52.564547,17223,0.434383
1778443245.420945,53.432603,53.432603,17508,0.434383
1778443245.505486,54.389628,54.389628,17821,0.534217
1778443245.658710,56.073095,56.073095,18373,0.601692
1778443245.659721,55.215444,55.215444,18092,0.601692
1778443245.710629,57.087805,57.087805,18705,0.601692
1778443245.761034,58.026701,58.026701,19013,0.725052
1778443245.806660,59.064692,59.064692,19353,0.725052
1778443245.864054,59.987494,59.987494,19656,0.77933
1778443245.928991,61.009188,61.009188,19990,0.77933
1778443245.984589,61.932213,61.932213,20293,0.787477
1778443246.032001,63.053389,63.053389,20660,0.787477
1778443246.156814,63.874545,63.874545,20929,0.832001
1778443246.158823,64.886447,64.886447,21261,0.832001
1778443246.159827,66.046065,66.046065,21641,0.832001
1778443246.160332,67.320073,67.320073,22058,0.832001
1778443246.203486,68.682664,68.682664,22505,0.832001
1778443246.228565,70.163855,70.163855,22990,0.832001
1778443246.264169,71.686889,71.686889,23489,0.868952
1778443246.295226,73.336327,73.336327,24030,0.868952
1778443246.329444,75.083652,75.083652,24602,0.868952
1778443246.329945,74.185968,74.185968,24308,0.868952
1778443246.331444,76.073614,76.073614,24927,0.868952
1778443246.371944,77.09478,77.09478,25261,0.884673
1778443246.374968,78.143406,78.143406,25605,0.884673
1778443246.411967,79.266198,79.266198,25973,0.884673
1778443246.415967,81.367743,81.367743,26661,0.884673
1778443246.418468,80.304254,80.304254,26313,0.884673
1778443246.480029,82.353614,82.353614,26984,0.898673
1778443246.483042,83.37118,83.37118,27318,0.898673
1778443246.486215,84.366639,84.366639,27644,0.898673
1778443246.490900,85.342642,85.342642,27964,0.898673
1778443246.519046,86.301525,86.301525,28278,0.898673
1778443246.525060,87.195342,87.195342,28571,0.898673
1778443246.558934,88.231901,88.231901,28910,0.90705
1778443246.563659,89.144073,89.144073,29209,0.90705
1778443246.567676,90.146784,90.146784,29538,0.90705
1778443246.696625,91.17917,91.17917,29876,0.90705
1778443246.697125,92.23767,92.23767,30223,0.90705
1778443246.699788,93.988851,93.988851,30797,0.90705
1778443246.700287,93.169149,93.169149,30528,0.90705
1778443246.700787,95.344967,95.344967,31241,0.90705
1778443246.702822,96.395142,96.395142,31585,0.90705
1778443246.752326,97.208398,97.208398,31852,0.911066
1778443246.812841,98.097601,98.097601,32143,0.911066
1778443246.877305,98.996044,98.996044,32438,0.914738
1778443247.097860,99.809458,99.809458,32704,0.914738
1778443248.598058,96.264,96.264,31542,0.914738
1778443248.608097,91.81232,91.81232,30084,0.914738
1778443248.625545,85.994842,85.994842,28177,0.914738
1778443248.653854,78.875461,78.875461,25845,0.911066
1778443248.687156,70.610405,70.610405,23136,0.911066
1778443248.696424,62.137157,62.137157,20360,0.911066
1778443248.808686,32.791761,32.791761,10744,0.818116
1778443248.809188,54.680698,54.680698,17917,0.818116
1778443248.810187,28.85675,28.85675,9455,0.818116
1778443248.810187,37.263365,37.263365,12210,0.818116
